;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Proporção de pessoas com baixa renda - Brasil;;;
% população com renda < 1/2 SM segundo Município;;;
Período: 2010;;;
Município;% população com renda < 1/2 SM;;
Fonte: IBGE - Censos Demográficos;;;
Notas:;;;
;;;
1. O salário mínimo do último ano para o qual a série está sendo calculada torna-se a referência para toda a série. Esse valor é corrigido para todos com base no INPC de julho de 2010, alterando o valor da linha de pobreza e consequentemente a proporção de pobres. Nesta tabela, o valor de referência, salário mínimo de 2010, é de R$ 510,00.;;;
;;;
Consulte o sítio da Secretaria Estadual de Saúde e do IBGE para mais informações.;;;
;;;
352040 ILHABELA;20,89;;
352042 ILHA COMPRIDA;34,88;;
352044 ILHA SOLTEIRA;10,47;;
352050 INDAIATUBA;9,45;;
352060 INDIANA;19,44;;
352070 INDIAPORA;23,75;;
352080 INUBIA PAULISTA;17,04;;
352090 IPAUSSU;23,9;;
352100 IPERO;23,57;;
352110 IPEUNA;17,18;;
352115 IPIGUA;18,68;;
352120 IPORANGA;51,36;;
352130 IPUA;20,55;;
352140 IRACEMAPOLIS;18,39;;
352150 IRAPUA;18,93;;
352160 IRAPURU;26,16;;
352170 ITABERA;45,3;;
352180 ITAI;26,9;;
352190 ITAJOBI;12,13;;
352200 ITAJU;19,35;;
352210 ITANHAEM;28,44;;
352215 ITAOCA;53,35;;
352220 ITAPECERICA DA SERRA;27,88;;
352230 ITAPETININGA;24,34;;
352240 ITAPEVA;35,03;;
352250 ITAPEVI;31,57;;
352260 ITAPIRA;15,39;;
352265 ITAPIRAPUA PAULISTA;62,69;;
352270 ITAPOLIS;15,02;;
352280 ITAPORANGA;40,79;;
352290 ITAPUI;17,53;;
352300 ITAPURA;34,44;;
352310 ITAQUAQUECETUBA;35,35;;
352320 ITARARE;38,3;;
352330 ITARIRI;48,44;;
352340 ITATIBA;11,08;;
352350 ITATINGA;26,03;;
352360 ITIRAPINA;17,17;;
352370 ITIRAPUA;28,97;;
352380 ITOBI;20,32;;
352390 ITU;15,86;;
352400 ITUPEVA;15,7;;
352410 ITUVERAVA;14,99;;
352420 JABORANDI;23,14;;
352430 JABOTICABAL;16,36;;
352440 JACAREI;19,95;;
352450 JACI;17,11;;
352460 JACUPIRANGA;37,67;;
352470 JAGUARIUNA;13,56;;
352480 JALES;14,4;;
352490 JAMBEIRO;21,39;;
352500 JANDIRA;19,88;;
352510 JARDINOPOLIS;25,08;;
352520 JARINU;19,97;;
352530 JAU;10,57;;
352540 JERIQUARA;27,38;;
352550 JOANOPOLIS;22,79;;
352560 JOAO RAMALHO;21,68;;
352570 JOSE BONIFACIO;11,74;;
352580 JULIO MESQUITA;32,37;;
352585 JUMIRIM;13,65;;
352590 JUNDIAI;9,54;;
352600 JUNQUEIROPOLIS;17,55;;
352610 JUQUIA;42,55;;
352620 JUQUITIBA;40,04;;
352630 LAGOINHA;33,8;;
352640 LARANJAL PAULISTA;14,44;;
352650 LAVINIA;18,27;;
352660 LAVRINHAS;46,79;;
352670 LEME;19,07;;
352680 LENCOIS PAULISTA;13,64;;
352690 LIMEIRA;16,09;;
352700 LINDOIA;13,39;;
352710 LINS;12,51;;
352720 LORENA;24,49;;
352725 LOURDES;18;;
352730 LOUVEIRA;11,16;;
352740 LUCELIA;20,52;;
352750 LUCIANOPOLIS;14,15;;
352760 LUIS ANTONIO;22,54;;
352770 LUIZIANIA;18,19;;
352780 LUPERCIO;25,58;;
352790 LUTECIA;32,36;;
352800 MACATUBA;13,41;;
352810 MACAUBAL;18,65;;
352820 MACEDONIA;19,74;;
352830 MAGDA;17,85;;
352840 MAIRINQUE;23,73;;
352850 MAIRIPORA;24,68;;
352860 MANDURI;17,77;;
352870 MARABA PAULISTA;32,41;;
352880 MARACAI;16,5;;
352885 MARAPOAMA;12,28;;
352890 MARIAPOLIS;20,93;;
352900 MARILIA;15,81;;
352910 MARINOPOLIS;26,05;;
352920 MARTINOPOLIS;22,69;;
352930 MATAO;15,7;;
352940 MAUA;21,72;;
352950 MENDONCA;12,88;;
352960 MERIDIANO;14,16;;
352965 MESOPOLIS;25,87;;
352970 MIGUELOPOLIS;24,22;;
352980 MINEIROS DO TIETE;14,05;;
352990 MIRACATU;49;;
353000 MIRA ESTRELA;22,11;;
353010 MIRANDOPOLIS;19,01;;
353020 MIRANTE DO PARANAPANEMA;37,1;;
353030 MIRASSOL;17,1;;
353040 MIRASSOLANDIA;17,42;;
353050 MOCOCA;18,73;;
353060 MOGI DAS CRUZES;22,51;;
353070 MOGI GUACU;14,51;;
353080 MOGI MIRIM;16;;
353090 MOMBUCA;35,1;;
353100 MONCOES;12,9;;
353110 MONGAGUA;31,72;;
353120 MONTE ALEGRE DO SUL;13,58;;
353130 MONTE ALTO;10,9;;
353140 MONTE APRAZIVEL;10,24;;
353150 MONTE AZUL PAULISTA;15,19;;
353160 MONTE CASTELO;16,22;;
353170 MONTEIRO LOBATO;33,17;;
353180 MONTE MOR;23,78;;
353190 MORRO AGUDO;21,82;;
353200 MORUNGABA;17,54;;
353205 MOTUCA;31,02;;
353210 MURUTINGA DO SUL;23,41;;
353215 NANTES;29,64;;
353220 NARANDIBA;27,02;;
353230 NATIVIDADE DA SERRA;42,54;;
353240 NAZARE PAULISTA;32,17;;
353250 NEVES PAULISTA;9,64;;
353260 NHANDEARA;16,18;;
353270 NIPOA;16,3;;
353280 NOVA ALIANCA;17,03;;
353282 NOVA CAMPINA;57,08;;
353284 NOVA CANAA PAULISTA;23,03;;
353286 NOVA CASTILHO;19,36;;
353290 NOVA EUROPA;14,86;;
353300 NOVA GRANADA;16,44;;
353310 NOVA GUATAPORANGA;18,73;;
353320 NOVA INDEPENDENCIA;22,82;;
353325 NOVAIS;19,62;;
353330 NOVA LUZITANIA;15,21;;
353340 NOVA ODESSA;12,35;;
353350 NOVO HORIZONTE;15,6;;
353360 NUPORANGA;16,62;;
353370 OCAUCU;23,93;;
353380 OLEO;20,21;;
353390 OLIMPIA;15,24;;
353400 ONDA VERDE;13,79;;
353410 ORIENTE;20,6;;
353420 ORINDIUVA;11,78;;
353430 ORLANDIA;14,32;;
353440 OSASCO;21,17;;
353450 OSCAR BRESSANE;21,6;;
353460 OSVALDO CRUZ;17,88;;
353470 OURINHOS;18,06;;
353475 OUROESTE;17,89;;
353480 OURO VERDE;27,7;;
353490 PACAEMBU;23,07;;
353500 PALESTINA;16,13;;
353510 PALMARES PAULISTA;14,06;;
353520 PALMEIRA D'OESTE;15,92;;
353530 PALMITAL;21,74;;
353540 PANORAMA;23,11;;
353550 PARAGUACU PAULISTA;20,66;;
353560 PARAIBUNA;29,92;;
353570 PARAISO;14,01;;
353580 PARANAPANEMA;28,38;;
353590 PARANAPUA;18,02;;
353600 PARAPUA;25,2;;
353610 PARDINHO;21,46;;
353620 PARIQUERA-ACU;32,45;;
353625 PARISI;9,06;;
353630 PATROCINIO PAULISTA;23,57;;
353640 PAULICEIA;24,71;;
353650 PAULINIA;10,95;;
353657 PAULISTANIA;22,29;;
353660 PAULO DE FARIA;24,65;;
353670 PEDERNEIRAS;19,46;;
353680 PEDRA BELA;26,96;;
353690 PEDRANOPOLIS;17,83;;
353700 PEDREGULHO;22,86;;
353710 PEDREIRA;8,83;;
353715 PEDRINHAS PAULISTA;19,9;;
353720 PEDRO DE TOLEDO;40,8;;
353730 PENAPOLIS;14,89;;
353740 PEREIRA BARRETO;24,06;;
353750 PEREIRAS;18,31;;
353760 PERUIBE;29,24;;
353770 PIACATU;25,16;;
353780 PIEDADE;28,5;;
353790 PILAR DO SUL;35,67;;
353800 PINDAMONHANGABA;21,96;;
353810 PINDORAMA;13,03;;
353820 PINHALZINHO;19,23;;
353830 PIQUEROBI;29,78;;
353850 PIQUETE;28,79;;
353860 PIRACAIA;22,12;;
353870 PIRACICABA;14,32;;
353880 PIRAJU;18,25;;
353890 PIRAJUI;18,87;;
353900 PIRANGI;11,3;;
353910 PIRAPORA DO BOM JESUS;35,44;;
353920 PIRAPOZINHO;22,53;;
353930 PIRASSUNUNGA;13,49;;
353940 PIRATININGA;13,22;;
353950 PITANGUEIRAS;21,44;;
353960 PLANALTO;22,14;;
353970 PLATINA;30,55;;
353980 POA;24,59;;
353990 POLONI;8,84;;
354000 POMPEIA;18,41;;
354010 PONGAI;19,73;;
354020 PONTAL;21,85;;
354025 PONTALINDA;19,84;;
354030 PONTES GESTAL;14,35;;
354040 POPULINA;19,68;;
354050 PORANGABA;29,57;;
354060 PORTO FELIZ;15,43;;
354070 PORTO FERREIRA;17,49;;
354075 POTIM;31,16;;
354080 POTIRENDABA;10,96;;
354085 PRACINHA;34,21;;
354090 PRADOPOLIS;17,09;;
354100 PRAIA GRANDE;22,94;;
354105 PRATANIA;23,78;;
354110 PRESIDENTE ALVES;24,55;;
354120 PRESIDENTE BERNARDES;25,39;;
354130 PRESIDENTE EPITACIO;23,8;;
354140 PRESIDENTE PRUDENTE;13,84;;
354150 PRESIDENTE VENCESLAU;19,08;;
354160 PROMISSAO;17,43;;
354165 QUADRA;31,17;;
354170 QUATA;20,79;;
354180 QUEIROZ;31,63;;
354190 QUELUZ;35,54;;
354200 QUINTANA;27,18;;
354210 RAFARD;13,17;;
354220 RANCHARIA;20,85;;
354230 REDENCAO DA SERRA;47,36;;
354240 REGENTE FEIJO;16,8;;
354250 REGINOPOLIS;20,13;;
354260 REGISTRO;31,36;;
354270 RESTINGA;28,73;;
354280 RIBEIRA;50,75;;
354290 RIBEIRAO BONITO;21,72;;
354300 RIBEIRAO BRANCO;60,4;;
354310 RIBEIRAO CORRENTE;23,33;;
354320 RIBEIRAO DO SUL;20,99;;
354323 RIBEIRAO DOS INDIOS;29,45;;
354325 RIBEIRAO GRANDE;38,74;;
354330 RIBEIRAO PIRES;19,01;;
354340 RIBEIRAO PRETO;11,32;;
354350 RIVERSUL;52,01;;
354360 RIFAINA;24,29;;
354370 RINCAO;23,89;;
354380 RINOPOLIS;22,07;;
354390 RIO CLARO;12,12;;
354400 RIO DAS PEDRAS;15,17;;
354410 RIO GRANDE DA SERRA;23,81;;
354420 RIOLANDIA;26,91;;
354425 ROSANA;31,67;;
354430 ROSEIRA;27,01;;
354440 RUBIACEA;18,44;;
354450 RUBINEIA;18,55;;
354460 SABINO;17,3;;
354470 SAGRES;25,69;;
354480 SALES;18,43;;
354490 SALES OLIVEIRA;12,97;;
354500 SALESOPOLIS;26,3;;
354510 SALMOURAO;22,89;;
354515 SALTINHO;5,7;;
354520 SALTO;13,19;;
354530 SALTO DE PIRAPORA;26,68;;
354540 SALTO GRANDE;31,89;;
354550 SANDOVALINA;35,43;;
354560 SANTA ADELIA;10,66;;
354570 SANTA ALBERTINA;18,12;;
354580 SANTA BARBARA D'OESTE;10,25;;
354600 SANTA BRANCA;26,77;;
354610 SANTA CLARA D'OESTE;17,75;;
354620 SANTA CRUZ DA CONCEICAO;15,14;;
354625 SANTA CRUZ DA ESPERANCA;25,81;;
354630 SANTA CRUZ DAS PALMEIRAS;18,52;;
354640 SANTA CRUZ DO RIO PARDO;15,4;;
354650 SANTA ERNESTINA;17,02;;
354660 SANTA FE DO SUL;11,46;;
354670 SANTA GERTRUDES;11,62;;
354680 SANTA ISABEL;27,66;;
354690 SANTA LUCIA;16,43;;
354700 SANTA MARIA DA SERRA;27,95;;
354710 SANTA MERCEDES;25,69;;
354720 SANTANA DA PONTE PENSA;9,51;;
354730 SANTANA DE PARNAIBA;20,72;;
354740 SANTA RITA D'OESTE;11,72;;
354750 SANTA RITA DO PASSA QUATRO;15,57;;
354760 SANTA ROSA DE VITERBO;19,92;;
354765 SANTA SALETE;10,93;;
354770 SANTO ANASTACIO;27,86;;
354780 SANTO ANDRE;14,17;;
354790 SANTO ANTONIO DA ALEGRIA;24,4;;
354800 SANTO ANTONIO DE POSSE;20,19;;
354805 SANTO ANTONIO DO ARACANGUA;17,51;;
354810 SANTO ANTONIO DO JARDIM;17,98;;
354820 SANTO ANTONIO DO PINHAL;31,85;;
354830 SANTO EXPEDITO;29,78;;
354840 SANTOPOLIS DO AGUAPEI;19,44;;
354850 SANTOS;10,21;;
354860 SAO BENTO DO SAPUCAI;29,6;;
354870 SAO BERNARDO DO CAMPO;16,13;;
354880 SAO CAETANO DO SUL;5,58;;
354890 SAO CARLOS;10,88;;
354900 SAO FRANCISCO;22,82;;
354910 SAO JOAO DA BOA VISTA;13,74;;
354920 SAO JOAO DAS DUAS PONTES;22,37;;
354925 SAO JOAO DE IRACEMA;20,72;;
354930 SAO JOAO DO PAU D'ALHO;8,48;;
354940 SAO JOAQUIM DA BARRA;12,2;;
354950 SAO JOSE DA BELA VISTA;29,54;;
354960 SAO JOSE DO BARREIRO;45,01;;
354970 SAO JOSE DO RIO PARDO;19,73;;
354980 SAO JOSE DO RIO PRETO;10,76;;
354990 SAO JOSE DOS CAMPOS;15,47;;
354995 SAO LOURENCO DA SERRA;32,74;;
355000 SAO LUIS DO PARAITINGA;33,33;;
355010 SAO MANUEL;16,55;;
355020 SAO MIGUEL ARCANJO;34,29;;
355030 SAO PAULO;20,03;;
355040 SAO PEDRO;19,42;;
355050 SAO PEDRO DO TURVO;29,7;;
355060 SAO ROQUE;16,31;;
355070 SAO SEBASTIAO;17,84;;
355080 SAO SEBASTIAO DA GRAMA;23,9;;
355090 SAO SIMAO;17,7;;
355100 SAO VICENTE;21,29;;
355110 SARAPUI;33,91;;
355120 SARUTAIA;27,86;;
355130 SEBASTIANOPOLIS DO SUL;9,17;;
355140 SERRA AZUL;23,85;;
355150 SERRANA;15,21;;
355160 SERRA NEGRA;13,4;;
355170 SERTAOZINHO;13,57;;
355180 SETE BARRAS;47,71;;
355190 SEVERINIA;15,82;;
355200 SILVEIRAS;40,15;;
355210 SOCORRO;16,33;;
355220 SOROCABA;14,55;;
355230 SUD MENNUCCI;18,18;;
355240 SUMARE;17,97;;
355250 SUZANO;27,73;;
355255 SUZANAPOLIS;33,76;;
355260 TABAPUA;12,55;;
355270 TABATINGA;15,86;;
355280 TABOAO DA SERRA;21,18;;
355290 TACIBA;20,44;;
355300 TAGUAI;15,69;;
355310 TAIACU;22,33;;
355320 TAIUVA;15,75;;
355330 TAMBAU;17,48;;
355340 TANABI;15,03;;
355350 TAPIRAI;41,36;;
355360 TAPIRATIBA;19,08;;
355365 TAQUARAL;15,36;;
355370 TAQUARITINGA;18,98;;
355380 TAQUARITUBA;28,19;;
355385 TAQUARIVAI;52,93;;
355390 TARABAI;30,28;;
355395 TARUMA;23,37;;
355400 TATUI;19,37;;
355410 TAUBATE;15,83;;
355420 TEJUPA;34,86;;
355430 TEODORO SAMPAIO;25,67;;
355440 TERRA ROXA;13,19;;
355450 TIETE;15,2;;
355460 TIMBURI;28,15;;
355465 TORRE DE PEDRA;28,93;;
355470 TORRINHA;14,25;;
355475 TRABIJU;28,27;;
355480 TREMEMBE;20,47;;
355490 TRES FRONTEIRAS;17,7;;
355495 TUIUTI;18,91;;
355500 TUPA;19,2;;
355510 TUPI PAULISTA;12,74;;
355520 TURIUBA;14,89;;
355530 TURMALINA;11,94;;
355535 UBARANA;22,57;;
355540 UBATUBA;28,21;;
355550 UBIRAJARA;23,53;;
355560 UCHOA;18,13;;
355570 UNIAO PAULISTA;17,96;;
355580 URANIA;17,23;;
355590 URU;27,52;;
355600 URUPES;10,49;;
355610 VALENTIM GENTIL;13,64;;
355620 VALINHOS;7,53;;
355630 VALPARAISO;21,85;;
355635 VARGEM;19,9;;
355640 VARGEM GRANDE DO SUL;15,9;;
355645 VARGEM GRANDE PAULISTA;18,59;;
355650 VARZEA PAULISTA;19,88;;
355660 VERA CRUZ;17,15;;
355670 VINHEDO;8,03;;
355680 VIRADOURO;14,15;;
355690 VISTA ALEGRE DO ALTO;7,39;;
355695 VITORIA BRASIL;16,07;;
355700 VOTORANTIM;16,37;;
355710 VOTUPORANGA;11,62;;
355715 ZACARIAS;18,59;;
355720 CHAVANTES;22,74;;
355730 ESTIVA GERBI;16,9;;
410010 ABATIA;29,78;;
410020 ADRIANOPOLIS;51,23;;
410030 AGUDOS DO SUL;36,93;;
410040 ALMIRANTE TAMANDARE;20,3;;
410045 ALTAMIRA DO PARANA;48,51;;
410050 ALTONIA;19,43;;
410060 ALTO PARANA;28,67;;
410070 ALTO PIQUIRI;30,48;;
410080 ALVORADA DO SUL;30,21;;
410090 AMAPORA;31,27;;
410100 AMPERE;30,56;;
410105 ANAHY;29,99;;
410110 ANDIRA;24,66;;
410115 ANGULO;21,64;;
410120 ANTONINA;41,73;;
410130 ANTONIO OLINTO;49,77;;
410140 APUCARANA;13,68;;
410150 ARAPONGAS;12,82;;
410160 ARAPOTI;35,24;;
410165 ARAPUA;45,97;;
410170 ARARUNA;21,58;;
410180 ARAUCARIA;15,12;;
410185 ARIRANHA DO IVAI;37,48;;
410190 ASSAI;29,17;;
410200 ASSIS CHATEAUBRIAND;24,72;;
410210 ASTORGA;12,97;;
410220 ATALAIA;18,35;;
410230 BALSA NOVA;29,34;;
410240 BANDEIRANTES;25,84;;
410250 BARBOSA FERRAZ;38,22;;
410260 BARRACAO;30,89;;
410270 BARRA DO JACARE;30,01;;
410275 BELA VISTA DA CAROBA;38,39;;
410280 BELA VISTA DO PARAISO;21,43;;
410290 BITURUNA;45,08;;
410300 BOA ESPERANCA;33,57;;
410302 BOA ESPERANCA DO IGUACU;34,32;;
410304 BOA VENTURA DE SAO ROQUE;48,71;;
410305 BOA VISTA DA APARECIDA;36,77;;
410310 BOCAIUVA DO SUL;31,7;;
410315 BOM JESUS DO SUL;42,54;;
410320 BOM SUCESSO;20,23;;
410322 BOM SUCESSO DO SUL;37,65;;
410330 BORRAZOPOLIS;25,35;;
410335 BRAGANEY;33,24;;
410337 BRASILANDIA DO SUL;32,61;;
410340 CAFEARA;21,7;;
410345 CAFELANDIA;15;;
410347 CAFEZAL DO SUL;25,95;;
410350 CALIFORNIA;25,32;;
410360 CAMBARA;25,72;;
410370 CAMBE;15,21;;
410380 CAMBIRA;20,48;;
410390 CAMPINA DA LAGOA;35,22;;
410395 CAMPINA DO SIMAO;55,79;;
410400 CAMPINA GRANDE DO SUL;21,44;;
410405 CAMPO BONITO;34,78;;
410410 CAMPO DO TENENTE;40,96;;
410420 CAMPO LARGO;19,03;;
410425 CAMPO MAGRO;24,65;;
410430 CAMPO MOURAO;19,01;;
410440 CANDIDO DE ABREU;51,18;;
410442 CANDOI;47,49;;
410445 CANTAGALO;50,24;;
410450 CAPANEMA;19,63;;
410460 CAPITAO LEONIDAS MARQUES;23,4;;
410465 CARAMBEI;26,51;;
410470 CARLOPOLIS;27;;
410480 CASCAVEL;14,81;;
410490 CASTRO;34,08;;
410500 CATANDUVAS;41,92;;
410510 CENTENARIO DO SUL;22,73;;
410520 CERRO AZUL;54,75;;
410530 CEU AZUL;18,48;;
410540 CHOPINZINHO;25,59;;
410550 CIANORTE;10,22;;
410560 CIDADE GAUCHA;16,1;;
410570 CLEVELANDIA;36,04;;
410580 COLOMBO;18,28;;
410590 COLORADO;10,5;;
410600 CONGONHINHAS;45,18;;
410610 CONSELHEIRO MAIRINCK;37,17;;
410620 CONTENDA;29,51;;
410630 CORBELIA;20,22;;
410640 CORNELIO PROCOPIO;17,19;;
410645 CORONEL DOMINGOS SOARES;55,86;;
410650 CORONEL VIVIDA;24,93;;
410655 CORUMBATAI DO SUL;41,09;;
410657 CRUZEIRO DO IGUACU;27,77;;
410660 CRUZEIRO DO OESTE;23,68;;
410670 CRUZEIRO DO SUL;26,16;;
410680 CRUZ MACHADO;49,71;;
410685 CRUZMALTINA;32,84;;
410690 CURITIBA;10,16;;
410700 CURIUVA;40,57;;
410710 DIAMANTE DO NORTE;23,04;;
410712 DIAMANTE DO SUL;52,71;;
410715 DIAMANTE D'OESTE;45,51;;
410720 DOIS VIZINHOS;16,98;;
410725 DOURADINA;15,35;;
410730 DOUTOR CAMARGO;16,31;;
410740 ENEAS MARQUES;24,79;;
410750 ENGENHEIRO BELTRAO;21,99;;
410752 ESPERANCA NOVA;22,18;;
410753 ENTRE RIOS DO OESTE;11,51;;
410754 ESPIGAO ALTO DO IGUACU;50,26;;
410755 FAROL;34,75;;
410760 FAXINAL;30,95;;
410765 FAZENDA RIO GRANDE;22,99;;
410770 FENIX;33,07;;
410773 FERNANDES PINHEIRO;49,52;;
410775 FIGUEIRA;32,02;;
410780 FLORAI;9,37;;
410785 FLOR DA SERRA DO SUL;30,15;;
410790 FLORESTA;13,35;;
410800 FLORESTOPOLIS;15,46;;
410810 FLORIDA;13,96;;
410820 FORMOSA DO OESTE;23,83;;
410830 FOZ DO IGUACU;25,5;;
410832 FRANCISCO ALVES;28,37;;
410840 FRANCISCO BELTRAO;15,09;;
410845 FOZ DO JORDAO;48,91;;
410850 GENERAL CARNEIRO;49,18;;
410855 GODOY MOREIRA;41,15;;
410860 GOIOERE;25,23;;
410865 GOIOXIM;57,18;;
410870 GRANDES RIOS;40,84;;
410880 GUAIRA;30,84;;
410890 GUAIRACA;22,43;;
410895 GUAMIRANGA;39,68;;
410900 GUAPIRAMA;35,55;;
410910 GUAPOREMA;18,38;;
410920 GUARACI;17,96;;
410930 GUARANIACU;36,21;;
410940 GUARAPUAVA;29,16;;
410950 GUARAQUECABA;60,3;;
410960 GUARATUBA;31,99;;
410965 HONORIO SERPA;45,19;;
410970 IBAITI;33,88;;
410975 IBEMA;34,23;;
410980 IBIPORA;22,22;;
410990 ICARAIMA;28,92;;
411000 IGUARACU;20,38;;
411005 IGUATU;33,17;;
411007 IMBAU;38,11;;
411010 IMBITUVA;37,84;;
411020 INACIO MARTINS;52,41;;
411030 INAJA;28,48;;
411040 INDIANOPOLIS;12,12;;
411050 IPIRANGA;36,99;;
411060 IPORA;24,54;;
411065 IRACEMA DO OESTE;24,53;;
411070 IRATI;24,89;;
411080 IRETAMA;41;;
411090 ITAGUAJE;28,23;;
411095 ITAIPULANDIA;22,07;;
411100 ITAMBARACA;33,76;;
411110 ITAMBE;15,43;;
411120 ITAPEJARA D'OESTE;24,46;;
411125 ITAPERUCU;34,07;;
411130 ITAUNA DO SUL;32,17;;
411140 IVAI;43,27;;
411150 IVAIPORA;26,78;;
411155 IVATE;21,37;;
411160 IVATUBA;17,8;;
411170 JABOTI;28,07;;
411180 JACAREZINHO;25,37;;
411190 JAGUAPITA;13,08;;
411200 JAGUARIAIVA;36,56;;
411210 JANDAIA DO SUL;12,39;;
411220 JANIOPOLIS;30,85;;
411230 JAPIRA;33,24;;
411240 JAPURA;16,58;;
411250 JARDIM ALEGRE;48,87;;
411260 JARDIM OLINDA;33,14;;
411270 JATAIZINHO;33,51;;
411275 JESUITAS;28,39;;
411280 JOAQUIM TAVORA;22,67;;
411290 JUNDIAI DO SUL;41,19;;
411295 JURANDA;31,14;;
411300 JUSSARA;18,23;;
411310 KALORE;27,78;;
411320 LAPA;32,48;;
411325 LARANJAL;60,53;;
411330 LARANJEIRAS DO SUL;34,7;;
411340 LEOPOLIS;32,74;;
411342 LIDIANOPOLIS;33,58;;
411345 LINDOESTE;45,05;;
411350 LOANDA;19,13;;
411360 LOBATO;13,25;;
411370 LONDRINA;13,88;;
411373 LUIZIANA;42,25;;
411375 LUNARDELLI;41,69;;
411380 LUPIONOPOLIS;23,96;;
411390 MALLET;31,57;;
411400 MAMBORE;32,91;;
411410 MANDAGUACU;14,1;;
411420 MANDAGUARI;16,56;;
411430 MANDIRITUBA;33,23;;
411435 MANFRINOPOLIS;42,19;;
411440 MANGUEIRINHA;38,39;;
411450 MANOEL RIBAS;36,79;;
411460 MARECHAL CANDIDO RONDON;12,31;;
411470 MARIA HELENA;25,58;;
411480 MARIALVA;15,28;;
411490 MARILANDIA DO SUL;34,23;;
411500 MARILENA;29,11;;
411510 MARILUZ;39,04;;
411520 MARINGA;7,49;;
411530 MARIOPOLIS;27,82;;
411535 MARIPA;13,84;;
411540 MARMELEIRO;24,92;;
411545 MARQUINHO;56,14;;
411550 MARUMBI;19,09;;
411560 MATELANDIA;22,84;;
411570 MATINHOS;20,92;;
411573 MATO RICO;59,58;;
411575 MAUA DA SERRA;40,12;;
411580 MEDIANEIRA;13;;
411585 MERCEDES;20,97;;
411590 MIRADOR;32,75;;
411600 MIRASELVA;18,41;;
411605 MISSAL;23,45;;
411610 MOREIRA SALES;30,39;;
411620 MORRETES;34,49;;
411630 MUNHOZ DE MELO;17,18;;
411640 NOSSA SENHORA DAS GRACAS;18,59;;
411650 NOVA ALIANCA DO IVAI;21,31;;
411660 NOVA AMERICA DA COLINA;26,57;;
411670 NOVA AURORA;29,76;;
411680 NOVA CANTU;44,8;;
411690 NOVA ESPERANCA;17,34;;
411695 NOVA ESPERANCA DO SUDOESTE;28,25;;
411700 NOVA FATIMA;29,72;;
411705 NOVA LARANJEIRAS;58,54;;
411710 NOVA LONDRINA;16,32;;
411720 NOVA OLIMPIA;16;;
411721 NOVA SANTA BARBARA;39,83;;
411722 NOVA SANTA ROSA;14,35;;
411725 NOVA PRATA DO IGUACU;25,92;;
411727 NOVA TEBAS;49,51;;
411729 NOVO ITACOLOMI;24,12;;
411730 ORTIGUEIRA;50,26;;
411740 OURIZONA;14,64;;
411745 OURO VERDE DO OESTE;23,64;;
411750 PAICANDU;15,54;;
411760 PALMAS;39,29;;
411770 PALMEIRA;33,06;;
411780 PALMITAL;46,86;;
411790 PALOTINA;15,62;;
411800 PARAISO DO NORTE;10,6;;
411810 PARANACITY;21,03;;
411820 PARANAGUA;25,85;;
411830 PARANAPOEMA;26,89;;
411840 PARANAVAI;14,19;;
411845 PATO BRAGADO;10,84;;
411850 PATO BRANCO;16,38;;
411860 PAULA FREITAS;39,96;;
411870 PAULO FRONTIN;33,43;;
411880 PEABIRU;29,14;;
411885 PEROBAL;25,51;;
411890 PEROLA;13,05;;
411900 PEROLA D'OESTE;24,16;;
411910 PIEN;28,96;;
411915 PINHAIS;17,26;;
411920 PINHALAO;34,71;;
411925 PINHAL DE SAO BENTO;25,55;;
411930 PINHAO;47,22;;
411940 PIRAI DO SUL;36,22;;
411950 PIRAQUARA;26,08;;
411960 PITANGA;35,36;;
411965 PITANGUEIRAS;18,08;;
411970 PLANALTINA DO PARANA;25,29;;
411980 PLANALTO;26,83;;
411990 PONTA GROSSA;22,56;;
411995 PONTAL DO PARANA;23,46;;
412000 PORECATU;15,03;;
412010 PORTO AMAZONAS;27,31;;
412015 PORTO BARREIRO;41,17;;
412020 PORTO RICO;28,23;;
412030 PORTO VITORIA;35,41;;
412033 PRADO FERREIRA;25,49;;
412035 PRANCHITA;22,56;;
412040 PRESIDENTE CASTELO BRANCO;15,78;;
412050 PRIMEIRO DE MAIO;30,97;;
412060 PRUDENTOPOLIS;37,62;;
412065 QUARTO CENTENARIO;30,92;;
412070 QUATIGUA;22,52;;
412080 QUATRO BARRAS;17,17;;
412085 QUATRO PONTES;4,69;;
412090 QUEDAS DO IGUACU;38,07;;
412100 QUERENCIA DO NORTE;39,93;;
412110 QUINTA DO SOL;25,12;;
412120 QUITANDINHA;43,08;;
412125 RAMILANDIA;44,17;;
412130 RANCHO ALEGRE;29,76;;
412135 RANCHO ALEGRE D'OESTE;32,24;;
412140 REALEZA;18,51;;
412150 REBOUCAS;46,68;;
412160 RENASCENCA;29,3;;
412170 RESERVA;46,4;;
412175 RESERVA DO IGUACU;54,21;;
412180 RIBEIRAO CLARO;32,19;;
412190 RIBEIRAO DO PINHAL;34,36;;
412200 RIO AZUL;36,36;;
412210 RIO BOM;34,1;;
412215 RIO BONITO DO IGUACU;49,61;;
412217 RIO BRANCO DO IVAI;52,62;;
412220 RIO BRANCO DO SUL;31,76;;
412230 RIO NEGRO;23,47;;
