;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Proporção de pessoas com baixa renda - Brasil;;;
% população com renda < 1/2 SM segundo Município;;;
Período: 1991;;;
Município;% população com renda < 1/2 SM;;
352640 LARANJAL PAULISTA;47,48;;
352650 LAVINIA;70,44;;
352660 LAVRINHAS;83,7;;
352670 LEME;49,45;;
352680 LENCOIS PAULISTA;44,59;;
352690 LIMEIRA;43,49;;
352700 LINDOIA;46,99;;
352710 LINS;51,02;;
352720 LORENA;54,98;;
352730 LOUVEIRA;46,01;;
352740 LUCELIA;74,03;;
352750 LUCIANOPOLIS;89,21;;
352760 LUIS ANTONIO;58,34;;
352770 LUIZIANIA;80,22;;
352780 LUPERCIO;80,42;;
352790 LUTECIA;80,97;;
352800 MACATUBA;45,02;;
352810 MACAUBAL;68,03;;
352820 MACEDONIA;83,04;;
352830 MAGDA;68,8;;
352840 MAIRINQUE;40,57;;
352850 MAIRIPORA;44,47;;
352860 MANDURI;65,27;;
352870 MARABA PAULISTA;83,87;;
352880 MARACAI;71,76;;
352890 MARIAPOLIS;80,93;;
352900 MARILIA;45,83;;
352910 MARINOPOLIS;77,47;;
352920 MARTINOPOLIS;66,89;;
352930 MATAO;46,66;;
352940 MAUA;40,15;;
352950 MENDONCA;70,74;;
352960 MERIDIANO;80,39;;
352970 MIGUELOPOLIS;76,71;;
352980 MINEIROS DO TIETE;48,68;;
352990 MIRACATU;69,14;;
353000 MIRA ESTRELA;80,34;;
353010 MIRANDOPOLIS;66,17;;
353020 MIRANTE DO PARANAPANEMA;81,84;;
353030 MIRASSOL;48,93;;
353040 MIRASSOLANDIA;72,88;;
353050 MOCOCA;59,7;;
353060 MOGI DAS CRUZES;47,47;;
353070 MOGI GUACU;45,96;;
353080 MOGI MIRIM;42,56;;
353090 MOMBUCA;52,09;;
353100 MONCOES;80,14;;
353110 MONGAGUA;56,86;;
353120 MONTE ALEGRE DO SUL;57,69;;
353130 MONTE ALTO;40,94;;
353140 MONTE APRAZIVEL;60,81;;
353150 MONTE AZUL PAULISTA;60,28;;
353160 MONTE CASTELO;85,45;;
353170 MONTEIRO LOBATO;78,48;;
353180 MONTE MOR;62,49;;
353190 MORRO AGUDO;58,02;;
353200 MORUNGABA;46,18;;
353210 MURUTINGA DO SUL;69,66;;
353220 NARANDIBA;90,73;;
353230 NATIVIDADE DA SERRA;83,52;;
353240 NAZARE PAULISTA;71,69;;
353250 NEVES PAULISTA;66,82;;
353260 NHANDEARA;61,85;;
353270 NIPOA;71,97;;
353280 NOVA ALIANCA;64,66;;
353290 NOVA EUROPA;48,67;;
353300 NOVA GRANADA;62,05;;
353310 NOVA GUATAPORANGA;85,84;;
353320 NOVA INDEPENDENCIA;82,05;;
353330 NOVA LUZITANIA;75,16;;
353340 NOVA ODESSA;38,37;;
353350 NOVO HORIZONTE;61,61;;
353360 NUPORANGA;59,5;;
353370 OCAUCU;78,7;;
353380 OLEO;67,93;;
353390 OLIMPIA;57,92;;
353400 ONDA VERDE;67,9;;
353410 ORIENTE;67,44;;
353420 ORINDIUVA;65,77;;
353430 ORLANDIA;45,64;;
353440 OSASCO;34,24;;
353450 OSCAR BRESSANE;77,62;;
353460 OSVALDO CRUZ;63,72;;
353470 OURINHOS;54,7;;
353480 OURO VERDE;85,01;;
353490 PACAEMBU;71,95;;
353500 PALESTINA;68,67;;
353510 PALMARES PAULISTA;44,05;;
353520 PALMEIRA D'OESTE;73,66;;
353530 PALMITAL;65,44;;
353540 PANORAMA;69,63;;
353550 PARAGUACU PAULISTA;62,82;;
353560 PARAIBUNA;75,87;;
353570 PARAISO;53,7;;
353580 PARANAPANEMA;72,32;;
353590 PARANAPUA;79,95;;
353600 PARAPUA;76,96;;
353610 PARDINHO;64,53;;
353620 PARIQUERA-ACU;69,46;;
353630 PATROCINIO PAULISTA;66,67;;
353640 PAULICEIA;74,61;;
353650 PAULINIA;33,57;;
353660 PAULO DE FARIA;68,34;;
353670 PEDERNEIRAS;47,22;;
353680 PEDRA BELA;76,25;;
353690 PEDRANOPOLIS;82,87;;
353700 PEDREGULHO;69,7;;
353710 PEDREIRA;40,05;;
353720 PEDRO DE TOLEDO;68,67;;
353730 PENAPOLIS;57,96;;
353740 PEREIRA BARRETO;49,69;;
353750 PEREIRAS;56,54;;
353760 PERUIBE;55,75;;
353770 PIACATU;77,3;;
353780 PIEDADE;67,91;;
353790 PILAR DO SUL;68,94;;
353800 PINDAMONHANGABA;57,73;;
353810 PINDORAMA;53,59;;
353820 PINHALZINHO;64,04;;
353830 PIQUEROBI;79,99;;
353850 PIQUETE;52,94;;
353860 PIRACAIA;48,87;;
353870 PIRACICABA;35,93;;
353880 PIRAJU;63,59;;
353890 PIRAJUI;68,22;;
353900 PIRANGI;53,17;;
353910 PIRAPORA DO BOM JESUS;62,83;;
353920 PIRAPOZINHO;69,62;;
353930 PIRASSUNUNGA;43,69;;
353940 PIRATININGA;56,75;;
353950 PITANGUEIRAS;50,67;;
353960 PLANALTO;78,61;;
353970 PLATINA;87,63;;
353980 POA;48,48;;
353990 POLONI;59,18;;
354000 POMPEIA;64,25;;
354010 PONGAI;76,57;;
354020 PONTAL;47,84;;
354030 PONTES GESTAL;83,08;;
354040 POPULINA;78,33;;
354050 PORANGABA;77,94;;
354060 PORTO FELIZ;55,78;;
354070 PORTO FERREIRA;47,43;;
354080 POTIRENDABA;60,82;;
354090 PRADOPOLIS;42,12;;
354100 PRAIA GRANDE;48,91;;
354110 PRESIDENTE ALVES;84,77;;
354120 PRESIDENTE BERNARDES;73,56;;
354130 PRESIDENTE EPITACIO;69,06;;
354140 PRESIDENTE PRUDENTE;46,67;;
354150 PRESIDENTE VENCESLAU;64,58;;
354160 PROMISSAO;57,57;;
354170 QUATA;68,35;;
354180 QUEIROZ;87,76;;
354190 QUELUZ;79,15;;
354200 QUINTANA;73,98;;
354210 RAFARD;45,6;;
354220 RANCHARIA;68,6;;
354230 REDENCAO DA SERRA;78,45;;
354240 REGENTE FEIJO;63,72;;
354250 REGINOPOLIS;71,08;;
354260 REGISTRO;68,05;;
354270 RESTINGA;67,5;;
354280 RIBEIRA;89,49;;
354290 RIBEIRAO BONITO;56,66;;
354300 RIBEIRAO BRANCO;91,47;;
354310 RIBEIRAO CORRENTE;78,54;;
354320 RIBEIRAO DO SUL;70,91;;
354330 RIBEIRAO PIRES;37,23;;
354340 RIBEIRAO PRETO;29,04;;
354350 RIVERSUL;81,63;;
354360 RIFAINA;81,27;;
354370 RINCAO;51,64;;
354380 RINOPOLIS;80,21;;
354390 RIO CLARO;38,98;;
354400 RIO DAS PEDRAS;49,24;;
354410 RIO GRANDE DA SERRA;58,47;;
354420 RIOLANDIA;73,98;;
354430 ROSEIRA;77,27;;
354440 RUBIACEA;81,89;;
354450 RUBINEIA;76,87;;
354460 SABINO;77,44;;
354470 SAGRES;85,57;;
354480 SALES;77,58;;
354490 SALES OLIVEIRA;55,62;;
354500 SALESOPOLIS;69,45;;
354510 SALMOURAO;83,65;;
354520 SALTO;47,5;;
354530 SALTO DE PIRAPORA;68,43;;
354540 SALTO GRANDE;71,74;;
354550 SANDOVALINA;80,39;;
354560 SANTA ADELIA;55,55;;
354570 SANTA ALBERTINA;75,38;;
354580 SANTA BARBARA D'OESTE;39,65;;
354600 SANTA BRANCA;60,47;;
354610 SANTA CLARA D'OESTE;74,99;;
354620 SANTA CRUZ DA CONCEICAO;55,69;;
354630 SANTA CRUZ DAS PALMEIRAS;50,06;;
354640 SANTA CRUZ DO RIO PARDO;58,49;;
354650 SANTA ERNESTINA;48,7;;
354660 SANTA FE DO SUL;56,78;;
354670 SANTA GERTRUDES;42,39;;
354680 SANTA ISABEL;64,37;;
354690 SANTA LUCIA;47,93;;
354700 SANTA MARIA DA SERRA;58,98;;
354710 SANTA MERCEDES;81,69;;
354720 SANTANA DA PONTE PENSA;86,59;;
354730 SANTANA DE PARNAIBA;52,6;;
354740 SANTA RITA D'OESTE;75,78;;
354750 SANTA RITA DO PASSA QUATRO;48,76;;
354760 SANTA ROSA DE VITERBO;48,07;;
354770 SANTO ANASTACIO;72,93;;
354780 SANTO ANDRE;25,83;;
354790 SANTO ANTONIO DA ALEGRIA;77,71;;
354800 SANTO ANTONIO DE POSSE;57,74;;
354810 SANTO ANTONIO DO JARDIM;65,36;;
354820 SANTO ANTONIO DO PINHAL;71,67;;
354830 SANTO EXPEDITO;79,24;;
354840 SANTOPOLIS DO AGUAPEI;80,96;;
354850 SANTOS;23,27;;
354860 SAO BENTO DO SAPUCAI;71,94;;
354870 SAO BERNARDO DO CAMPO;26,04;;
354880 SAO CAETANO DO SUL;17,98;;
354890 SAO CARLOS;33,18;;
354900 SAO FRANCISCO;82,24;;
354910 SAO JOAO DA BOA VISTA;46,91;;
354920 SAO JOAO DAS DUAS PONTES;84,22;;
354930 SAO JOAO DO PAU D'ALHO;84,22;;
354940 SAO JOAQUIM DA BARRA;51,55;;
354950 SAO JOSE DA BELA VISTA;64,93;;
354960 SAO JOSE DO BARREIRO;80,44;;
354970 SAO JOSE DO RIO PARDO;55,7;;
354980 SAO JOSE DO RIO PRETO;31,31;;
354990 SAO JOSE DOS CAMPOS;38,97;;
355000 SAO LUIS DO PARAITINGA;77,56;;
355010 SAO MANUEL;53,65;;
355020 SAO MIGUEL ARCANJO;69,07;;
355030 SAO PAULO;28,7;;
355040 SAO PEDRO;51,45;;
355050 SAO PEDRO DO TURVO;85,96;;
355060 SAO ROQUE;50,62;;
355070 SAO SEBASTIAO;49,22;;
355080 SAO SEBASTIAO DA GRAMA;66,11;;
355090 SAO SIMAO;54,79;;
355100 SAO VICENTE;43,95;;
355110 SARAPUI;75,77;;
355120 SARUTAIA;82,55;;
355130 SEBASTIANOPOLIS DO SUL;77,54;;
355140 SERRA AZUL;55,92;;
355150 SERRANA;48,17;;
355160 SERRA NEGRA;54,57;;
355170 SERTAOZINHO;40,3;;
355180 SETE BARRAS;74,86;;
355190 SEVERINIA;52,24;;
355200 SILVEIRAS;78,77;;
355210 SOCORRO;58,82;;
355220 SOROCABA;37,5;;
355230 SUD MENNUCCI;72,34;;
355240 SUMARE;49,99;;
355250 SUZANO;51,18;;
355260 TABAPUA;62,71;;
355270 TABATINGA;60,55;;
355280 TABOAO DA SERRA;35,54;;
355290 TACIBA;76,33;;
355300 TAGUAI;78,44;;
355310 TAIACU;63,36;;
355320 TAIUVA;53,29;;
355330 TAMBAU;64,33;;
355340 TANABI;63,56;;
355350 TAPIRAI;76,33;;
355360 TAPIRATIBA;67,86;;
355370 TAQUARITINGA;57,58;;
355380 TAQUARITUBA;73,18;;
355390 TARABAI;77,34;;
355400 TATUI;51,91;;
355410 TAUBATE;46,2;;
355420 TEJUPA;92,08;;
355430 TEODORO SAMPAIO;69,29;;
355440 TERRA ROXA;65,98;;
355450 TIETE;41,42;;
355460 TIMBURI;86,68;;
355470 TORRINHA;51,15;;
355480 TREMEMBE;49,93;;
355490 TRES FRONTEIRAS;83,07;;
355500 TUPA;59,19;;
355510 TUPI PAULISTA;67,57;;
355520 TURIUBA;70,84;;
355530 TURMALINA;80,86;;
355540 UBATUBA;54,58;;
355550 UBIRAJARA;81,46;;
355560 UCHOA;59,42;;
355570 UNIAO PAULISTA;84,8;;
355580 URANIA;73,58;;
355590 URU;81,98;;
355600 URUPES;63,89;;
355610 VALENTIM GENTIL;71,94;;
355620 VALINHOS;30,6;;
355630 VALPARAISO;73,44;;
355640 VARGEM GRANDE DO SUL;52,93;;
355645 VARGEM GRANDE PAULISTA;49,83;;
355650 VARZEA PAULISTA;40,89;;
355660 VERA CRUZ;68,9;;
355670 VINHEDO;31,61;;
355680 VIRADOURO;48,34;;
355690 VISTA ALEGRE DO ALTO;40,66;;
355700 VOTORANTIM;52,85;;
355710 VOTUPORANGA;55,97;;
355720 CHAVANTES;71,73;;
410010 ABATIA;84,66;;
410020 ADRIANOPOLIS;86,73;;
410030 AGUDOS DO SUL;81,5;;
410040 ALMIRANTE TAMANDARE;70,79;;
410045 ALTAMIRA DO PARANA;90,1;;
410050 ALTONIA;84,17;;
410060 ALTO PARANA;79,03;;
410070 ALTO PIQUIRI;87,8;;
410080 ALVORADA DO SUL;78,31;;
410090 AMAPORA;90,93;;
410100 AMPERE;85,01;;
410110 ANDIRA;78,1;;
410120 ANTONINA;81,96;;
410130 ANTONIO OLINTO;90,41;;
410140 APUCARANA;63,61;;
410150 ARAPONGAS;57,57;;
410160 ARAPOTI;76,52;;
410170 ARARUNA;83,79;;
410180 ARAUCARIA;63,36;;
410190 ASSAI;72,06;;
410200 ASSIS CHATEAUBRIAND;74,98;;
410210 ASTORGA;73,58;;
410220 ATALAIA;77,81;;
410230 BALSA NOVA;78,43;;
410240 BANDEIRANTES;74,5;;
410250 BARBOSA FERRAZ;89,15;;
410260 BARRACAO;84,83;;
410270 BARRA DO JACARE;82,19;;
410280 BELA VISTA DO PARAISO;73,36;;
410290 BITURUNA;84,49;;
410300 BOA ESPERANCA;75,35;;
410305 BOA VISTA DA APARECIDA;91,71;;
410310 BOCAIUVA DO SUL;81,65;;
410320 BOM SUCESSO;86,17;;
410330 BORRAZOPOLIS;80,61;;
410335 BRAGANEY;85,57;;
410340 CAFEARA;84,87;;
410345 CAFELANDIA;63,15;;
410350 CALIFORNIA;80,14;;
410360 CAMBARA;71,17;;
410370 CAMBE;67,65;;
410380 CAMBIRA;79,72;;
410390 CAMPINA DA LAGOA;86,54;;
410400 CAMPINA GRANDE DO SUL;73,63;;
410405 CAMPO BONITO;84,23;;
410410 CAMPO DO TENENTE;92,25;;
410420 CAMPO LARGO;64,87;;
410430 CAMPO MOURAO;65,34;;
410440 CANDIDO DE ABREU;92,53;;
410445 CANTAGALO;90,58;;
410450 CAPANEMA;80,83;;
410460 CAPITAO LEONIDAS MARQUES;87,37;;
410470 CARLOPOLIS;83,84;;
410480 CASCAVEL;59;;
410490 CASTRO;78,07;;
410500 CATANDUVAS;83,41;;
410510 CENTENARIO DO SUL;81,02;;
410520 CERRO AZUL;90,52;;
410530 CEU AZUL;70,78;;
410540 CHOPINZINHO;84,39;;
410550 CIANORTE;67,7;;
410560 CIDADE GAUCHA;78,16;;
410570 CLEVELANDIA;82,19;;
410580 COLOMBO;64,92;;
410590 COLORADO;72,24;;
410600 CONGONHINHAS;90,26;;
410610 CONSELHEIRO MAIRINCK;87,09;;
410620 CONTENDA;76,02;;
410630 CORBELIA;81,38;;
410640 CORNELIO PROCOPIO;62,96;;
410650 CORONEL VIVIDA;82,72;;
410655 CORUMBATAI DO SUL;95,01;;
410660 CRUZEIRO DO OESTE;83,02;;
410670 CRUZEIRO DO SUL;85,35;;
410680 CRUZ MACHADO;88,29;;
410690 CURITIBA;34,59;;
410700 CURIUVA;89,68;;
410710 DIAMANTE DO NORTE;81,46;;
410715 DIAMANTE D'OESTE;92,66;;
410720 DOIS VIZINHOS;77,03;;
410725 DOURADINA;81,36;;
410730 DOUTOR CAMARGO;79,13;;
410740 ENEAS MARQUES;85,16;;
410750 ENGENHEIRO BELTRAO;80,79;;
410760 FAXINAL;82,82;;
410770 FENIX;84,5;;
410775 FIGUEIRA;83,37;;
410780 FLORAI;74,7;;
410790 FLORESTA;67,18;;
410800 FLORESTOPOLIS;79,01;;
410810 FLORIDA;70,21;;
410820 FORMOSA DO OESTE;79,44;;
410830 FOZ DO IGUACU;55,78;;
410832 FRANCISCO ALVES;84,77;;
410840 FRANCISCO BELTRAO;70,8;;
410850 GENERAL CARNEIRO;82,97;;
410855 GODOY MOREIRA;93,77;;
410860 GOIOERE;72,78;;
410870 GRANDES RIOS;90,96;;
410880 GUAIRA;73,94;;
410890 GUAIRACA;85,53;;
410900 GUAPIRAMA;87,98;;
410910 GUAPOREMA;85,81;;
410920 GUARACI;80,09;;
410930 GUARANIACU;87,59;;
410940 GUARAPUAVA;74,78;;
410950 GUARAQUECABA;92,21;;
410960 GUARATUBA;71,31;;
410970 IBAITI;84,33;;
410975 IBEMA;84,44;;
410980 IBIPORA;66,37;;
410990 ICARAIMA;86,48;;
411000 IGUARACU;82,16;;
411010 IMBITUVA;81,71;;
411020 INACIO MARTINS;92,45;;
411030 INAJA;82,36;;
411040 INDIANOPOLIS;88,9;;
411050 IPIRANGA;88,09;;
411060 IPORA;84,44;;
411070 IRATI;77,93;;
411080 IRETAMA;87,89;;
411090 ITAGUAJE;86,79;;
411100 ITAMBARACA;82,09;;
411110 ITAMBE;78,48;;
411120 ITAPEJARA D'OESTE;83,04;;
411130 ITAUNA DO SUL;87,14;;
411140 IVAI;89,35;;
411150 IVAIPORA;79,97;;
411160 IVATUBA;66,99;;
411170 JABOTI;86,75;;
411180 JACAREZINHO;68,67;;
411190 JAGUAPITA;76,23;;
411200 JAGUARIAIVA;73,48;;
411210 JANDAIA DO SUL;66,58;;
411220 JANIOPOLIS;77,66;;
411230 JAPIRA;92,53;;
411240 JAPURA;82,03;;
411250 JARDIM ALEGRE;88,41;;
411260 JARDIM OLINDA;84,5;;
411270 JATAIZINHO;74,84;;
411275 JESUITAS;86,35;;
411280 JOAQUIM TAVORA;79,43;;
411290 JUNDIAI DO SUL;86,31;;
411295 JURANDA;75,69;;
411300 JUSSARA;81,01;;
411310 KALORE;76,34;;
411320 LAPA;77,96;;
411330 LARANJEIRAS DO SUL;84,64;;
411340 LEOPOLIS;80,92;;
411345 LINDOESTE;91,04;;
411350 LOANDA;76;;
411360 LOBATO;71,56;;
411370 LONDRINA;50,35;;
411373 LUIZIANA;89,16;;
411375 LUNARDELLI;87,9;;
411380 LUPIONOPOLIS;83,04;;
411390 MALLET;85,5;;
411400 MAMBORE;77,46;;
411410 MANDAGUACU;73,48;;
411420 MANDAGUARI;71,46;;
411430 MANDIRITUBA;72,44;;
411440 MANGUEIRINHA;88,67;;
411450 MANOEL RIBAS;82,88;;
411460 MARECHAL CANDIDO RONDON;67,26;;
411470 MARIA HELENA;89,15;;
411480 MARIALVA;67,04;;
411490 MARILANDIA DO SUL;84,1;;
411500 MARILENA;87,68;;
411510 MARILUZ;86,53;;
411520 MARINGA;43,36;;
411530 MARIOPOLIS;82,48;;
411540 MARMELEIRO;83,99;;
411550 MARUMBI;79,66;;
411560 MATELANDIA;79,28;;
411570 MATINHOS;57,86;;
411580 MEDIANEIRA;66,05;;
411590 MIRADOR;89,38;;
411600 MIRASELVA;85,73;;
411605 MISSAL;73,68;;
411610 MOREIRA SALES;84,54;;
411620 MORRETES;76,71;;
411630 MUNHOZ DE MELO;86,81;;
411640 NOSSA SENHORA DAS GRACAS;85,43;;
411650 NOVA ALIANCA DO IVAI;83,63;;
411660 NOVA AMERICA DA COLINA;88,71;;
411670 NOVA AURORA;79,67;;
411680 NOVA CANTU;84,45;;
411690 NOVA ESPERANCA;68,62;;
411700 NOVA FATIMA;73,98;;
411710 NOVA LONDRINA;69,31;;
411720 NOVA OLIMPIA;80;;
411722 NOVA SANTA ROSA;70,36;;
411725 NOVA PRATA DO IGUACU;83,23;;
411727 NOVA TEBAS;93,29;;
411730 ORTIGUEIRA;91,79;;
411740 OURIZONA;76,57;;
411745 OURO VERDE DO OESTE;85,25;;
411750 PAICANDU;77,38;;
411760 PALMAS;78,53;;
411770 PALMEIRA;74,11;;
411780 PALMITAL;90,89;;
411790 PALOTINA;65,86;;
411800 PARAISO DO NORTE;76,46;;
411810 PARANACITY;80,57;;
411820 PARANAGUA;61,5;;
411830 PARANAPOEMA;87,78;;
411840 PARANAVAI;64,54;;
411850 PATO BRANCO;61,68;;
411860 PAULA FREITAS;87,25;;
411870 PAULO FRONTIN;80,72;;
411880 PEABIRU;78,46;;
411890 PEROLA;84,67;;
411900 PEROLA D'OESTE;85,4;;
411910 PIEN;76,85;;
411920 PINHALAO;88,23;;
411930 PINHAO;78,49;;
411940 PIRAI DO SUL;81,07;;
411950 PIRAQUARA;55,09;;
411960 PITANGA;91,62;;
411970 PLANALTINA DO PARANA;79,69;;
411980 PLANALTO;85,17;;
411990 PONTA GROSSA;62,9;;
412000 PORECATU;70,48;;
412010 PORTO AMAZONAS;81,02;;
412020 PORTO RICO;84,84;;
412030 PORTO VITORIA;81,63;;
412035 PRANCHITA;81,67;;
412040 PRESIDENTE CASTELO BRANCO;86,89;;
412050 PRIMEIRO DE MAIO;79,5;;
412060 PRUDENTOPOLIS;90,84;;
412070 QUATIGUA;74,47;;
412080 QUATRO BARRAS;63,96;;
412090 QUEDAS DO IGUACU;86,14;;
412100 QUERENCIA DO NORTE;86,08;;
412110 QUINTA DO SOL;88,4;;
412120 QUITANDINHA;88,23;;
412130 RANCHO ALEGRE;80,37;;
412140 REALEZA;76,11;;
412150 REBOUCAS;89,14;;
412160 RENASCENCA;78,61;;
412170 RESERVA;92,09;;
412180 RIBEIRAO CLARO;82,02;;
412190 RIBEIRAO DO PINHAL;85,74;;
412200 RIO AZUL;85,94;;
412210 RIO BOM;85,17;;
412220 RIO BRANCO DO SUL;85,11;;
412230 RIO NEGRO;65;;
412240 ROLANDIA;66,02;;
412250 RONCADOR;86,24;;
412260 RONDON;81,62;;
412265 ROSARIO DO IVAI;90,11;;
412270 SABAUDIA;77,93;;
412280 SALGADO FILHO;89,12;;
412290 SALTO DO ITARARE;91,78;;
412300 SALTO DO LONTRA;86,76;;
412310 SANTA AMELIA;74,85;;
412320 SANTA CECILIA DO PAVAO;81,42;;
412330 SANTA CRUZ DE MONTE CASTELO;86,71;;
412340 SANTA FE;80,29;;
412350 SANTA HELENA;72,59;;
412360 SANTA INES;84,83;;
412370 SANTA ISABEL DO IVAI;85,16;;
412380 SANTA IZABEL DO OESTE;87,32;;
412390 SANTA MARIANA;75,77;;
412400 SANTANA DO ITARARE;88,66;;
412402 SANTA TEREZA DO OESTE;82,92;;
412405 SANTA TEREZINHA DE ITAIPU;68,49;;
412410 SANTO ANTONIO DA PLATINA;75,62;;
412420 SANTO ANTONIO DO CAIUA;85,7;;
412430 SANTO ANTONIO DO PARAISO;78,74;;
412440 SANTO ANTONIO DO SUDOESTE;84,97;;
412450 SANTO INACIO;75,94;;
412460 SAO CARLOS DO IVAI;73,42;;
412470 SAO JERONIMO DA SERRA;87,39;;
412480 SAO JOAO;83,29;;
412490 SAO JOAO DO CAIUA;85,22;;
412500 SAO JOAO DO IVAI;81,27;;
412510 SAO JOAO DO TRIUNFO;88,32;;
412520 SAO JORGE D'OESTE;87,56;;
412530 SAO JORGE DO IVAI;73,47;;
412535 SAO JORGE DO PATROCINIO;90,35;;
412540 SAO JOSE DA BOA VISTA;85,89;;
412545 SAO JOSE DAS PALMEIRAS;82,25;;
412550 SAO JOSE DOS PINHAIS;57,87;;
412560 SAO MATEUS DO SUL;80,23;;
412570 SAO MIGUEL DO IGUACU;69,79;;
412580 SAO PEDRO DO IVAI;80,35;;
412590 SAO PEDRO DO PARANA;91,37;;
412600 SAO SEBASTIAO DA AMOREIRA;82,9;;
412610 SAO TOME;82,52;;
412620 SAPOPEMA;87,19;;
412625 SARANDI;76,56;;
412630 SENGES;85,95;;
412640 SERTANEJA;71,53;;
412650 SERTANOPOLIS;67,1;;
412660 SIQUEIRA CAMPOS;80,08;;
412665 SULINA;91,58;;
412670 TAMBOARA;88,59;;
412680 TAPEJARA;80,06;;
412690 TAPIRA;88,95;;
412700 TEIXEIRA SOARES;87,29;;
412710 TELEMACO BORBA;65,99;;
412720 TERRA BOA;82,42;;
412730 TERRA RICA;79,03;;
412740 TERRA ROXA;84,83;;
412750 TIBAGI;89,62;;
412760 TIJUCAS DO SUL;79,76;;
412770 TOLEDO;65,1;;
412780 TOMAZINA;87,75;;
412785 TRES BARRAS DO PARANA;86,42;;
412790 TUNEIRAS DO OESTE;89,47;;
412795 TUPASSI;76,77;;
412796 TURVO;88,35;;
412800 UBIRATA;75,83;;
412810 UMUARAMA;66,66;;
412820 UNIAO DA VITORIA;70,2;;
412830 UNIFLOR;78,25;;
412840 URAI;72,98;;
412850 WENCESLAU BRAZ;75,14;;
412855 VERA CRUZ DO OESTE;80,96;;
412860 VERE;86,2;;
412870 VITORINO;74,93;;
412880 XAMBRE;91,35;;
420005 ABDON BATISTA;87,8;;
420010 ABELARDO LUZ;81,98;;
420020 AGROLANDIA;75,63;;
420030 AGRONOMICA;79,42;;
420040 AGUA DOCE;81,12;;
420050 AGUAS DE CHAPECO;84,54;;
420060 AGUAS MORNAS;75,51;;
420070 ALFREDO WAGNER;73,08;;
420080 ANCHIETA;85,55;;
420090 ANGELINA;82,58;;
420100 ANITA GARIBALDI;90,97;;
420110 ANITAPOLIS;81,26;;
420120 ANTONIO CARLOS;72,53;;
420125 APIUNA;71,52;;
420130 ARAQUARI;71,63;;
420140 ARARANGUA;64,84;;
420150 ARMAZEM;78,44;;
420160 ARROIO TRINTA;70,52;;
420170 ASCURRA;55,35;;
420180 ATALANTA;76,07;;
420190 AURORA;64,86;;
420200 BALNEARIO CAMBORIU;38,7;;
420210 BARRA VELHA;68,9;;
420220 BENEDITO NOVO;56,95;;
420230 BIGUACU;63,23;;
420240 BLUMENAU;29,8;;
420250 BOM JARDIM DA SERRA;80,09;;
420260 BOM RETIRO;83,52;;
420270 BOTUVERA;66,75;;
420280 BRACO DO NORTE;69,29;;
420290 BRUSQUE;33,28;;
420300 CACADOR;68,46;;
420310 CAIBI;70,21;;
420320 CAMBORIU;61,09;;
420330 CAMPO ALEGRE;79,16;;
420340 CAMPO BELO DO SUL;91,11;;
420350 CAMPO ERE;90,43;;
420360 CAMPOS NOVOS;79,54;;
420370 CANELINHA;70,41;;
420380 CANOINHAS;80,17;;
420390 CAPINZAL;70,87;;
420400 CATANDUVAS;75,74;;
420410 CAXAMBU DO SUL;85,99;;
420415 CELSO RAMOS;90,22;;
420420 CHAPECO;64,48;;
420430 CONCORDIA;61,14;;
420440 CORONEL FREITAS;79,28;;
420450 CORUPA;51,37;;
420455 CORREIA PINTO;69,81;;
420460 CRICIUMA;49,55;;
420470 CUNHA PORA;78,89;;
420480 CURITIBANOS;76,59;;
420490 DESCANSO;83;;
420500 DIONISIO CERQUEIRA;84,77;;
420510 DONA EMMA;86,52;;
420515 DOUTOR PEDRINHO;64,65;;
420520 ERVAL VELHO;73,79;;
420530 FAXINAL DOS GUEDES;75,06;;
420540 FLORIANOPOLIS;34,46;;
420545 FORQUILHINHA;63,41;;
420550 FRAIBURGO;67,94;;
420560 GALVAO;83,09;;
420570 GAROPABA;81,83;;
420580 GARUVA;74,22;;
420590 GASPAR;38,7;;
420600 GOVERNADOR CELSO RAMOS;64,54;;
420610 GRAO PARA;69,82;;
420620 GRAVATAL;77,86;;
420630 GUABIRUBA;46,9;;
420640 GUARACIABA;85,99;;
420650 GUARAMIRIM;46,46;;
420660 GUARUJA DO SUL;83,12;;
420670 HERVAL D'OESTE;64,51;;
420680 IBICARE;79,61;;
420690 IBIRAMA;62,01;;
420700 ICARA;69,46;;
420710 ILHOTA;60,96;;
420720 IMARUI;88,11;;
420730 IMBITUBA;74,98;;
420740 IMBUIA;52,61;;
420750 INDAIAL;41,97;;
420760 IPIRA;82,9;;
420765 IPORA DO OESTE;68,99;;
420770 IPUMIRIM;78,34;;
420775 IRACEMINHA;75,57;;
420780 IRANI;84,11;;
420790 IRINEOPOLIS;84,55;;
420800 ITA;76,25;;
420810 ITAIOPOLIS;88,11;;
420820 ITAJAI;46,01;;
420830 ITAPEMA;59,94;;
420840 ITAPIRANGA;77,6;;
420845 ITAPOA;74,89;;
420850 ITUPORANGA;60,77;;
420860 JABORA;81,2;;
420870 JACINTO MACHADO;77,48;;
420880 JAGUARUNA;76,87;;
420890 JARAGUA DO SUL;33,58;;
420900 JOACABA;56,76;;
420910 JOINVILLE;42,08;;
